name_en,name_br,name_fr,name_ge,name_po,name_ru,name_sc,name_sp
"New Spire Building: <color em>Cloning Vats</color> (6<image UI/Icons/res_colonist.tga 1300> ) - creates Clones over time. Cloned colonists grow and age twice as fast.

<color flavor>""Clones can think creatively. You will find that they are immensely superior to drones.""
<right>Unnamed Martian Scientist</color><left>","Nova Construção Pilar: <color em>Tanques de Clonagem</color> (6<image UI/Icons/res_colonist.tga 1300> ) - gera Clones ao longo do tempo. Colonos clonados crescem e envelhecem duas vezes mais rápido.

<color flavor>""Clones podem ter ideias criativas. Você verá que eles são imensamente superiores aos drones.""
<right>Cientista Marciano Anônimo</color><left>","Nouvelle Flèche : <color em>Cuves de Clonage</color> (6<image UI/Icons/res_colonist.tga 1300> ) - Créent des Clones avec le temps. Les colons clonés grandissent et vieillissent deux fois plus vite.

<color flavor>« Les clones peuvent faire preuve de créativité et sont considérablement supérieurs aux drones. »
<right>Scientifique martien anonyme</color><left>","Neues Spitzen-Gebäude: <color em>Klonbehälter</color> (6<image UI/Icons/res_colonist.tga 1300> ) – Erschafft im Laufe der Zeit Klone. Geklonte Kolonisten wachsen und altern doppelt so schnell.

<color flavor>„Klone denken kreativ. Und ihr werdet feststellen, dass sie Drohnen deutlich überlegen sind.“
<right>Unbekannter marsianischer Wissenschaftler</color><left>","Nowy budynek iglicowy: <color em>zbiorniki klonujące</color> (6<image UI/Icons/res_colonist.tga 1300> ) - z upływem czasu tworzą klony. Koloniści będący klonami rosną i starzeją się dwukrotnie szybciej niż normalnie.

<color flavor>„Klony potrafią myśleć twórczo. Zobaczycie, że są bez porównania lepsi od dronów”.
<right>Anonimowy naukowiec z Marsa</color><left>","Новая постройка: <color em>резервуары для клонирования</color> (6<image UI/Icons/res_colonist.tga 1300> ) — периодически производят клонов. Клонированные поселенцы растут и стареют вдвое быстрее обычных.

<color flavor>«Клоны умеют мыслить творчески. Они значительно превосходят дронов».
<right>Неизвестный марсианский ученый</color><left>","新尖塔建筑：<color em>克隆中心</color>（6<image UI/Icons/res_colonist.tga 1300> ） - 可以不断制造克隆人。克隆人的生长与衰老速度是正常人的两倍。

<color flavor>“克隆人同样拥有创造性思维。你会发现，他们比无人机要厉害得多。”
<right>某位匿名的火星科学家</color><left>","Nueva construcción de torre: <color em>Tanques de clonación</color> (6<image UI/Icons/res_colonist.tga 1300> ) - Crea clones cada cierto tiempo. Los colonos clonados crecen y envejecen el doble de rápido.

<color flavor>""Los clones pueden pensar con creatividad. Esto les hace ser muy superiores a los drones"".
<right>Científico marciano desconocido</color><left>"
"<color em>Domes</color> restore Sanity to their inhabitants every Sol.

<color flavor>Who knew that emitting a low level vibration could affect the human psyche in such a way?</color>","<color em>Domos</color> restauram a Sanidade de seus habitantes a cada Sol.

<color flavor>Quem imaginou que emitir uma vibração em baixa frequência poderia afetar a psique humana dessa forma?</color>","Chaque Sol, les <color em>Dômes</color> restaurent la Santé Mentale des habitants.

<color flavor>Qui aurait cru que l'émission d'une vibration très basse pouvait à ce point affecter le cerveau humain ?</color>","<color em>Kuppeln</color> stellen mit jedem Sol Besonnenheit bei ihren Bewohnern wieder her.

<color flavor>Wer hätte gedacht, dass ein wenig Vibration die menschliche Psyche derart beeinflussen kann?</color>","<color em>Kopuły</color> każdego sola regenerują zdrowie psychiczne swoich mieszkańców.

<color flavor>Kto mógł pomyśleć, że generowanie drgań o niskiej częstotliwości może w taki sposób wpłynąć na ludzką psychikę?</color>","<color em>Купола</color> с каждым солом восстанавливают душевное равновесие своих обитателей.

<color flavor>Кто бы мог подумать, что низкочастотные колебания будут так воздействовать на человеческую психику?</color>","<color em>穹顶</color>可以在每个理智度中为居民恢复理智度。

<color flavor>低频率振动可以对人类的心智状况产生这样的影响，这之前又有谁能想得到呢？</color>","Cada Sol, las <color em>cúpulas</color> restauran cordura a sus habitantes.

<color flavor>¿Quién diría que emitir una pequeña vibración podría afectar de esta manera la psique humana?</color>"
"<color em>Domes</color> cost 50% less basic resources.

<color flavor>Mastering of certain techniques, singled out to be crucial to the entire construction process, will result in the drop of Dome construction costs.</color>","<color em>Domos</color> custam 50% menos recursos básicos.

<color flavor>O domínio de certas técnicas, consideradas cruciais para todo o processo de construção, resultará na queda dos custos de construção dos Domos.</color>","Coût des <color em>Dômes</color> en ressources essentielles réduit de 50 %.

<color flavor>La maîtrise de certaines techniques spécifiques pour l'ensemble du processus de construction entraîne la réduction des coûts de construction des Dômes.</color>","<color em>Kuppeln</color> kosten 50 % weniger Standardressourcen.

<color flavor>Durch die Beherrschung spezieller Techniken, die für den gesamten Bauprozess entscheidend sind, verringern sich die Baukosten der Kuppel.</color>","<color em>Kopuły</color> kosztują o 50% mniej podstawowych zasobów.

<color flavor>Opanowanie pewnych technologii zidentyfikowanych jako decydujące dla całego procesu budowy zaowocuje zmniejszeniem kosztów wznoszenia kopuł.</color>","Для возведения <color em>куполов</color> требуется на 50% меньше основных ресурсов.

<color flavor>Освоение определенных технологий, ставших основными в процессе строительства, позволит дополнительно снизить затраты.</color>","<color em>穹顶</color>基础资源耗费降低50%。

<color flavor>尖端技术对整个施工过程而言都至关重要的，因为它可以降低穹顶的建筑成本。</color>","Las <color em>cúpulas</color> cuestan un 50 % menos de recursos básicos.

<color flavor>El dominio de ciertas técnicas, elegidas para ser el proceso de construcción, reduce el costo de la creación de la cúpula.</color>"
"All <color em>Spires</color> can be ordered as prefabs from Earth.

<color flavor>The ever-increasing miniaturization of technology along with different modules has made it possible to transport the structural behemoths known as Spires all the way from Earth.</color>","Todos os <color em>Pilares</color> podem ser encomendados e pré-fabricados na Terra.

<color flavor>A crescente miniaturização da tecnologia e de diferentes módulos tornou possível transportar gigantes estruturais, conhecidos como Pilares, da Terra para Marte.</color>","Toutes les <color em>Flèches</color> peuvent être commandées préfabriquées sur Terre.

<color flavor>La technologie de miniaturisation en pleine expansion et différents modules ont permis de transporter les Flèches et leurs structures monstres depuis la Terre.</color>","Alle <color em>Spitzen</color> können als Fertigbauten auf der Erde bestellt werden.

<color flavor>Die ständig voranschreitende Miniaturisierung der Technologie sowie verschiedene Module haben den Transport struktureller Schwergewichte – zu denen die Spitzen definitiv gehören – von der Erde zum Mars ermöglicht.</color>","Wszystkie <color em>iglice</color> można zamawiać jako prefabrykaty z Ziemi.

<color flavor>Nieustanna miniaturyzacja technologii i zwiększenie modułowości umożliwiły transportowanie z Ziemi tych architektonicznych behemotów, jakimi są iglice.</color>","Все <color em>высотки</color> можно заказать в виде готовых к сборке модулей с Земли.

<color flavor>Новинки в области компактных технологий и разработка новых модулей позволили перевозить с Земли даже столь большие сооружения, как высотки.</color>","所有的<color em>尖塔</color>的预制件都可以从地球定制。

<color flavor>由于微缩技术与运输模块技术不断发展，人类已经可以将庞大的尖塔从地球直接运输到火星。</color>","Todas las <color em>torres</color> pueden pedirse en forma de prefabricados a la Tierra.

<color flavor>La posibilidad de miniaturización de tecnología y distintas unidades hicieron posible transportar las gigantescas torres desde la Tierra.</color>"
"<color em>Metals Extractors</color> and <color em>Rare Metals Extractors</color> can work without crews at 50 performance.

<color flavor>Extracting algorithms have been successfully implemented by our new Extractor AI, allowing for a certain degree of autonomy in mining operations.</color>","<color em>Extrator de Metais</color> e <color em>Extrator de Metais Raros</color> podem funcionar sem uma equipe com 50 de performance.

<color flavor>Algoritmos de extração foram implementados com sucesso por nossa nova I.A. de Extrator, permitindo certo grau de autonomia nas atividades de mineração.</color>","Les <color em>Extracteurs de Métal</color> et les <color em>Extracteurs de Métaux Rares</color> ont une Productivité sans équipage de 50.

<color flavor>Les algorithmes d'extraction ont été mis en œuvre avec succès par notre nouvelle IA d'Extracteur, ce qui lui laisse une certaine autonomie dans les opérations minières.</color>","<color em>Metallextraktoren</color> und <color em>Edelmetallextraktoren</color> können auch ohne Besatzungen 50 % ihrer Arbeit erledigen.

<color flavor>Unsere neue Extraktoren-K.I hat erfolgreich Abbau-Algorithmen entwickelt, durch die die Abbauoperationen bis zu einem gewissen Grad autonom verrichten werden können.</color>","<color em>Ekstraktory metali</color> i <color em>ekstraktory rzadkich metali</color> mogą pracować bez załogi z 50 wydajnością.

<color flavor>Nowa sztuczna inteligencja ekstraktorów potrafi z powodzeniem wykonywać algorytmy wydobywcze, co wprowadza pewien stopień samodzielności do prac górniczych.</color>","<color em>Экстрактор металлов</color> и <color em>экстрактор редких металлов</color> могут работать без управляющего персонала, хоть и со сниженной до 50 эффективностью работы.

<color flavor>Недавно созданный искусственный разум успешно реализует алгоритмы добычи полезных ископаемых, что делает возможным автономную работу экстракторов.</color>","<color em>金属挖掘站</color>与<color em>稀有金属挖掘站</color>不再需要人员操作，且工作效率始终保持为50。

<color flavor>我们已经将挖掘算法成功地注入到了全新的人工智能中，这在一定程度上实现了自动采矿作业。</color>","El <color em>extractor de metal</color> y el <color em>extractor de metales raros</color> pueden trabajar sin supervisión a 50 de rendimiento.

<color flavor>Los algoritmos de extracción se aplicaron en nuestro nuevo extractor IA, permitiéndole cierto grado de autonomía durante las operaciones de extracción.</color>"
"<color em>Non-medical Service Buildings</color> Upgrade (Service Bots) - service buildings no longer require workers and operate at 100 performance.

<color flavor>Freeing our colonists of dealing with the most mundane of chores.</color>","Aprimoramento de <color em>Construções de Serviço Não Médico</color> (Bots de Serviço) - construções de serviços não necessitam mais de trabalhadores e operam na performance de 100.

<color flavor>Livra nossos colonos de lidar com as tarefas mais mundanas.</color>","Amélioration <color em>Bâtiments de Services non médicaux</color> (Robots de Service) - Les Bâtiments de Services ne nécessitent plus d'ouvriers et fonctionnent à une Productivité de 100.

<color flavor>Délivrons nos colons des corvées les plus banales.</color>","Upgrade für <color em>nichtmedizinische Service-Gebäude</color> (Service-Bots) – Service-Gebäude benötigen keine Arbeiter mehr und erbringen 100 % ihrer Leistung.

<color flavor>Jetzt müssen sich unsere Kolonisten nicht mehr mit den banalsten Hausarbeiten herumschlagen.</color>","Ulepszenie <color em>niemedycznych budynków usługowych</color> (roboty usługowe) - budynek nie wymaga już pracowników i działa z 100% wydajnością bez robotników.

<color flavor>Dzięki temu wynalazkowi nasi koloniści nie muszą trudzić się codziennymi mozolnymi pracami.</color>","Улучшение <color em>не относящихся к медицине построек сферы услуг</color> (служебные роботы) — служебным постройкам больше не требуются рабочие, а эффективность их работы равняется 100.

<color flavor>Теперь поселенцы избавлены от еще одной рутинной работы.</color>","<color em>非医疗类服务性建筑</color>升级（服务型机器人）- 服务性建筑物不再需要人员操作，且工作效率始终保持为100。

<color flavor>我们的居民不用再操心日常的琐事了。</color>","Mejora de <color em>construcciones de servicios no médicos</color> (bots de servicio). Las construcciones de servicio ya no necesitan trabajadores y funcionan a 100 de rendimiento.

<color flavor>Liberar a nuestros colonos de las tareas más mundanas.</color>"
"<color em>Amplify</color> upgrades grant a bigger boost to production.

<color flavor>""Power! Unlimited Power!""
<right>Sheev</color><left>","Aprimoramentos de <color em>Amplificação</color> garantem um maior impulso na produção.

<color flavor>""Energia! Energia ilimitada!""
<right>Sheev</color><left>","Les Améliorations d'<color em>Amplification</color> octroient plus de boost à la Production.

<color flavor>« Le pouvoir ! J'ai le pouvoir absolu ! »
<right>Sheev</color><left>","<color em>Verstärkungs</color>-Upgrades beschleunigen die Produktion.

<color flavor>„Strom! Unendlich viel Strom!“
<right>Sheev</color><left>","<color em>Wzmocnienia</color> dają większą premię do produkcji.

<color flavor>„Moc! Nieograniczona moc!”
<right>Sheev</color><left>","<color em>Усилители</color> больше поднимают производительность.

<color flavor>«Мощь! Абсолютная мощь!»
<right>Шив</color><left>","<color em>增产</color>升级可以提供更高的产量加成。

<color flavor>“能量！无穷无尽的能量！”
<right>希夫</color><left>","Las mejoras del <color em>amplificador</color> conceden un mayor aumento de la producción.

<color flavor>""¡Poder! ¡Poder ilimitado!""
<right>Sheev</color><left>"
"Stirling Generator Upgrade (<color em>Plutonium Core</color>) - Increased Power production while opened.

<color flavor>""Nor are we the culmination of evolution, except in the sense that there has never been another species so bizarrely ingenious that it could create both iambic pentameter and plutonium.""
<right>David Quammen</color><left>","Aprimoramento do Gerador Stirling <color em>(Núcleo de Plutônio)</color>: produção de Energia aumentada enquanto aberto.

<color flavor>""Nem somos a epítome da evolução, exceto no sentido de que nunca houve outra espécie tão bizarramente engenhosa que pudesse criar tanto o pentâmetro iâmbico quanto o plutônio.""
<right>David Quammen</color><left>","Amélioration de Générateur Stirling <color em>(Noyau de Plutonium)</color> - Production d'Énergie augmentée lorsque le Générateur est ouvert.

<color flavor>« Nous ne représentons l'aboutissement final de l'évolution que dans le sens où nous sommes la seule espèce dont l'étonnante ingéniosité a permis de créer le pentamètre iambique et le plutonium. »
<right>David Quammen</color><left>","Stirling-Generator-Upgrade <color em>(Plutoniumkern)</color> – Erhöhte Stromerzeugung, solange er geöffnet ist.

<color flavor>„Wir sind nicht die Krone der Schöpfung, aber es hat nie eine andere Spezies gegeben, die genial genug war, sowohl einen fünfhebigen Jambus als auch Plutonium zu erschaffen.“
<right>David Quammen</color><left>","Ulepszenie generatora Stirlinga <color em>(rdzeń plutonowy)</color> - zwiększona produkcja energii w stanie otwartym.

<color flavor>„Nie jesteśmy też szczytowym osiągnięciem ewolucji, chyba że w sensie, iż nigdy dotąd nie było gatunku tak dziwacznie genialnego, by stworzyć zarazem pentametr jambiczny i pluton”.
<right>David Quammen</color><left>","Улучшение генератора Стирлинга <color em>(плутониевое ядро)</color>: увеличивает выработку энергии.

<color flavor>«Нас нельзя считать вершиной эволюции, хотя мы единственные умеем работать и с ямбическим пентаметром, и с плутонием».
<right>Дэвид Куаммен</color><left>","斯特林发电机升级（<color em>钚核心</color>） - 在打开的情况下，可以提高电力产量。

<color flavor>“我们并不是进化的顶点，只是在某种意义上，没有任何其它物种拥有如此古怪的天赋。既能写出抑扬格五音步诗，又能精炼出钚金属。”
<right>戴维·夸曼</color><left>","Mejora del motor Stirling <color em>(núcleo de plutonio)</color>: aumenta la producción de energía al activarlo.

<color flavor>""No somos el culmen de la civilización, excepto si tenemos en cuenta que nunca antes una especie fuera tan extrañamente ingeniosa como para crear tanto el pentámetro yámbico como el plutonio"".
<right>David Quammen</color><left>"
"<color em>Schools</color> can train the Workaholic and Hippie traits.

<color flavor>Taking student exchange programs to a whole other level.</color>","<color em>Escolas</color> podem treinar os traços de Trabalhador Compulsivo e Hippie.

<color flavor>Levando os programas de intercâmbio estudantil para outro nível.</color>","Les <color em>Écoles</color> peuvent former les Traits Mordu du travail et Hippie.

<color flavor>Donnez une nouvelle dimension aux programmes d'échange étudiants.</color>","<color em>Schulen</color> fördern die Eigenschaften „Workaholic“ und „Hippie“.

<color flavor>Schüleraustauschprogramme bekommen eine ganz neue Bedeutung.</color>","<color em>Szkoły</color> mogą nadawać uczniom cechy „pracoholik” i ”hipis”.

<color flavor>Erasmus do kwadratu.</color>","В <color em>школах</color> у учеников могут развиваться черты «Трудолюбие» и «Хиппи».

<color flavor>Обучение по обмену выходит на совершенно новый уровень!</color>","<color em>学校</color>可以训练工作狂与嬉皮特性。

<color flavor>将学生交换项目提高到一个全新的层次。</color>","Los <color em>colegios</color> pueden enseñar los caracteres de adicción al trabajo y hippie.

<color flavor>Llevando el intercambio de estudiantes a otro nivel.</color>"
"<color em>Colonists</color> gain 10 bonus work performance when all their stats are in the green.

<color flavor>""Frankly, though, I think most people can learn a lot more than they think they can.""
<right>Elon Musk</color><left>","<color em>Colonos</color> ganham 10 bônus na performance de trabalho quando todos os seus status estão verdes.

<color flavor>""Mas sinceramente, eu acho que a maioria das pessoas é capaz de aprender muito mais do que imaginam.""
<right>Elon Musk</color><left>","Les <color em>colons</color> gagnent 10 de Productivité au travail en plus lorsque toutes leurs statistiques sont dans le vert.

<color flavor>« Honnêtement, je pense que la plupart des gens peuvent apprendre bien plus qu'ils ne s'en croient capables. »
<right>Elon Musk</color><left>","Die <color em>Kolonisten</color> erhalten einen Bonus von 10 auf ihre Arbeitsleistung, wenn all ihre Werte im grünen Bereich liegen.

<color flavor>„Ehrlich gesagt, denke ich, dass die meisten Menschen viel mehr lernen können, als sie denken.“
<right>Elon Musk</color><left>","<color em>Koloniści</color> uzyskują 10 premii do wydajności pracy, gdy wszystkie parametry są zielone.

<color flavor>„Szczerze mówiąc, uważam, że większość ludzi jest w stanie nauczyć się dużo więcej, niż się im wydaje”.
<right>Elon Musk</color><left>","<color em>Колонисты</color> получают бонус к эффективности труда (10), когда их показатели отмечены зеленым.

<color flavor>«Мне кажется, большинство людей недооценивает свою способность к обучению».
<right>Илон Маск</color><left>","当<color em>殖民地居民</color>所有属性都为绿色时，会额外获得10工作效率。

<color flavor>“不过老实说，我觉得绝大部分人能学会的东西，都比他们自己想象的要多得多。”
<right>埃隆·马斯克</color><left>","Los <color em>colonos</color> consiguen 10 bonus de rendimiento de trabajo cuando todas sus estadísticas están en verde.

<color flavor>""Con toda sinceridad, creo que la gente puede aprender mucho más de lo que cree"".
<right>Elon Musk</color><left>"
"Rocket <color em>travel time</color> to and from Earth reduced by 50%.

<color flavor>Plasma engines have numerous advantages over chemical rockets. All that is left to do is make sure they don't explode on launch.</color>","<color em>Tempo de viagem</color> de ida e volta de Foguete para a Terra reduzido em 50%.

<color flavor>Motores de plasma possuem inúmeras vantagens em relação aos de foguetes químicos. Só resta garantir que eles não explodam no lançamento.</color>","<color em>Temps de trajet</color> des fusées depuis et vers la Terre réduit de 50 %.

<color flavor>Les moteurs à plasma offrent de multiples avantages par rapport aux fusées chimiques. Il ne nous reste plus qu'à nous assurer qu'ils n'explosent pas à la mise à feu.</color>","Reduziert die <color em>Reisedauer</color> zwischen Erde und Mars um 50 %.

<color flavor>Plasmatriebwerke haben gegenüber chemischen Triebwerken zahlreiche Vorteile. Man muss nur darauf achten, dass sie beim Start nicht explodieren.</color>","<color em>Czas przelotu</color> rakiety na Ziemię i z powrotem skrócony o 50%.

<color flavor>Silniki plazmowe mają wiele zalet w porównaniu z chemicznymi. Trzeba tylko zadbać, by nie wybuchły podczas startu.</color>","Проводимое ракетой <color em>время в пути</color> к Земле и обратно снижено на 50%.

<color flavor>Плазменные двигатели обладают рядом преимуществ перед старыми химическими. Осталось убедиться в том, что они не взрываются во время запуска.</color>","火箭往返地球的<color em>飞行时间</color>缩短50%。

<color flavor>与传统的化学染料火箭相比，等离子火箭在各个方面都更有优势。只要保证在发射的时候不要爆炸就行了。</color>","El <color em>tiempo de viaje</color> a la Tierra y de vuelta se reduce un 50 %.

<color flavor>Los motores de plasma tienen muchas ventajas que los cohetes químicos no tienen. Ya solo queda asegurarnos de que no explotan al despegar.</color>"
"<color em>Drone Hubs</color> no longer require Power or maintenance.

<color flavor>Self-sustainable Drone Hubs are of paramount importance in expanding our presence on Mars.</color>","<color em>Centrais de Drones</color> não requerem mais Energia nem manutenção.

<color flavor>Centrais de Drones autossustentáveis são de extrema importância na expansão de nossa presença em Marte.</color>","Les <color em>Réseaux de drones</color> ne nécessitent plus ni Énergie ni maintenance.

<color flavor>Les Réseaux de drones auto-suffisants ont une importance primordiale dans notre expansion sur Mars.</color>","Die <color em>Drohnen-Hubs</color> benötigen keinen Strom mehr und müssen nicht mehr gewartet werden.

<color flavor>Autonome Drohnen-Hubs sind für die Expansion auf dem Mars unerlässlich.</color>","<color em>Gniazda dronów</color> nie wymagają już energii ani konserwacji.

<color flavor>Samowystarczalne gniazda dronów mają ogromne znaczenie dla opanowania większych połaci Marsa.</color>","<color em>Центры управления дронами</color> больше не нуждаются в обслуживании и снабжении энергией.

<color flavor>Самодостаточные центры управления — важнейший элемент колонизации Марса.</color>","<color em>无人机中心</color>不再需要电力与维护。

<color flavor>可以自给自足的无人机中心，是人类在火星殖民任务的重中之重。</color>","Las <color em>estaciones de drones</color> ya no necesitan energía ni mantenimiento.

<color flavor>Las estaciones de drones autosostenibles son de importancia vital para aumentar nuestra presencia en Marte.</color>"
"Factory Upgrade (<color em>Automation</color>) - Lowers the amount of Workers needed in factories.

<color flavor>Robots are poised to take our jobs here on Mars as well.</color>","Aprimoramento de Fábricas <color em>(Automação)</color> - reduz o número de funcionários necessários nas fábricas.

<color flavor>Robôs estão preparados para tomar nossos empregos aqui em Marte também.</color>","Amélioration d'Usine (<color em>Automatisation</color>) - Réduit le nombre d'ouvriers requis dans les usines.

<color flavor>Sur Mars aussi, les robots sont prêts à prendre nos emplois.</color>","Fabriken-Upgrade <color em>(Automatisierung)</color> – Verringert die Anzahl an Arbeitern, die in Fabriken benötigt werden.

<color flavor>Roboter nehmen uns sogar hier auf dem Mars die Arbeitsplätze weg.</color>","Ulepszenie fabryk <color em>(automatyzacja)</color> - zmniejsza liczbę robotników potrzebnych w fabryce.

<color flavor>Także na Marsie roboty wyręczą nas w pracy.</color>","Улучшение фабрики <color em>(автоматизация)</color> — снижает количество рабочих, необходимых для работы фабрики.

<color flavor>Роботы оставят нас без работы даже на Марсе.</color>","工厂升级（<color em>自动化</color>） - 减少工厂内需要的工人数量。

<color flavor>就算到了火星，机器人也在抢我们的饭碗。</color>","Mejora de fábrica <color em>(Automatización)</color> - reduce la cantidad de trabajadores necesarios en las fábricas.

<color flavor>Los robots están programados para quitarnos el trabajo en la Tierra y en Marte.</color>"
"New Dome: <color em>Diamond Dome</color> () - A diamond shaped Dome which has space for two Spires.

<color flavor>""Diamonds are nothing more than chunks of coal that stuck to their jobs.""
<right>Malcolm Forbes</color><left>
","Novo Domo: <color em>Domo Diamante</color> () - Um Domo em formato de diamante que possui espaço para dois Pilares.

<color flavor>""Os diamantes são nada mais do que pedaços de carvão que continuaram trabalhando.""
<right>Malcolm Forbes</color><left>
","Nouveau Dôme : <color em>Dôme Losange</color> () - Un Dôme en forme de losange qui peut accueillir deux Flèches.

<color flavor>« Les diamants ne sont rien d'autre que des morceaux de charbon qui ont poussé leur nature jusqu'au bout. »
<right>Malcolm Forbes</color><left>
","Neue Kuppel: <color em>Diamantkuppel</color> () – Eine diamantförmige Kuppel, die Platz für zwei Spitzen bietet.

<color flavor>„Ein Diamant ist nichts als ein Stück Kohle, das Ausdauer hatte.“
<right>Malcolm Forbes</color><left>
","Nowa kopuła: <color em>kopuła czworokątna</color> () – kopuła w kształcie rombu, czy, jak mówią niektórzy, diamentu, z miejscem na dwie iglice.

<color flavor>„Diamenty to tylko kawałki węgla przywiązane do swojej roboty”.
<right>Malcolm Forbes</color><left>
","Новый купол: <color em>ромбовидный купол</color> () — места в нем хватает на две высотки.

<color flavor>«Алмазы — это просто кусочки угля, прикипевшие к своей работе».
<right>Малькольм Форбс</color><left>
","新穹顶：<color em>钻石穹顶</color>（）——钻石型结构的穹顶，可以容纳两座尖塔。

<color flavor>“钻石，不过是一群坚守岗位的碳原子而已。”
<right>马尔科姆·福布斯</color><left>
","Nueva cúpula: <color em>Cúpula de diamante</color> (). Una cúpula con forma de rombo. Tiene espacio para dos torres.

<color flavor>""Los diamantes no son más que trozos de carbón que se quedaron atrapados en sus trabajos"".
<right>Malcolm Forbes</color><left>
"
